year,race_name,circuitId,driverId,constructorId,quali_position,race_position,grid,q1,q2,q3,laps,statusId
2008,Japanese Grand Prix,16,13,6,5,7.0,5,1:18.110,1:17.287,1:18.874,67,1
2008,Japanese Grand Prix,16,9,2,6,2.0,6,1:18.684,1:17.931,1:18.979,67,1
2008,Japanese Grand Prix,16,15,7,7,5.0,7,1:18.501,1:17.541,1:19.026,67,1
2008,Japanese Grand Prix,16,10,7,8,,8,1:17.945,1:17.670,1:19.118,6,28
2008,Japanese Grand Prix,16,20,5,9,6.0,9,1:18.559,1:17.714,1:19.638,67,1
2008,Japanese Grand Prix,16,7,5,10,10.0,10,1:18.593,1:18.102,1:20.167,67,1
2008,Japanese Grand Prix,16,14,9,11,,11,1:18.303,1:18.187,,0,4
2008,Japanese Grand Prix,16,12,4,12,4.0,12,1:18.300,1:18.274,,67,1
2008,Japanese Grand Prix,16,17,9,13,8.0,13,1:18.372,1:18.354,,67,1
2008,Japanese Grand Prix,16,6,3,14,15.0,14,1:18.640,1:18.594,,66,11
2008,Japanese Grand Prix,16,3,3,15,11.0,15,1:18.740,1:18.672,,67,1
2008,Japanese Grand Prix,16,2,2,16,9.0,16,1:18.835,,,67,1
2008,Japanese Grand Prix,16,22,11,17,13.0,17,1:18.882,,,66,11
2008,Japanese Grand Prix,16,18,11,18,14.0,18,1:19.100,,,66,11
2008,Japanese Grand Prix,16,16,10,19,,19,1:19.163,,,8,27
2008,Japanese Grand Prix,16,21,10,20,,20,1:19.910,,,21,6
2008,Chinese Grand Prix,17,1,1,1,1.0,1,1:35.566,1:34.947,1:36.303,56,1
2008,Chinese Grand Prix,17,8,6,2,3.0,2,1:35.983,1:35.355,1:36.645,56,1
2008,Chinese Grand Prix,17,13,6,3,2.0,3,1:35.971,1:35.135,1:36.889,56,1
2008,Chinese Grand Prix,17,4,4,4,4.0,4,1:35.769,1:35.461,1:36.927,56,1
2008,Chinese Grand Prix,17,5,1,5,,5,1:35.623,1:35.216,1:36.930,49,9
2008,Chinese Grand Prix,17,17,9,6,14.0,16,1:36.238,1:35.686,1:37.083,56,1
2008,Chinese Grand Prix,17,2,2,7,5.0,9,1:36.224,1:35.403,1:37.201,56,1
2008,Chinese Grand Prix,17,20,5,8,9.0,6,1:35.752,1:35.386,1:37.685,56,1
2008,Chinese Grand Prix,17,15,7,9,,7,1:36.104,1:35.715,1:37.934,2,4
2008,Chinese Grand Prix,17,7,5,10,13.0,8,1:36.239,1:35.478,1:38.885,56,1
2008,Chinese Grand Prix,17,12,4,11,8.0,10,1:36.029,1:35.722,,56,1
2008,Chinese Grand Prix,17,9,2,12,6.0,11,1:36.503,1:35.814,,56,1
2008,Chinese Grand Prix,17,10,7,13,7.0,12,1:36.210,1:35.937,,56,1
2008,Chinese Grand Prix,17,22,11,14,11.0,13,1:36.640,1:36.079,,56,1
2008,Chinese Grand Prix,17,3,3,15,15.0,14,1:36.434,1:36.210,,55,11
2008,Chinese Grand Prix,17,14,9,16,10.0,15,1:36.731,,,56,1
2008,Chinese Grand Prix,17,6,3,17,12.0,17,1:36.863,,,56,1
2008,Chinese Grand Prix,17,18,11,18,16.0,18,1:37.053,,,55,11
2008,Chinese Grand Prix,17,16,10,19,,19,1:37.730,,,13,5
2008,Chinese Grand Prix,17,21,10,20,17.0,20,1:37.739,,,55,11
2008,Brazilian Grand Prix,18,13,6,1,1.0,1,1:11.830,1:11.875,1:12.368,71,1
2008,Brazilian Grand Prix,18,15,7,2,8.0,2,1:12.226,1:12.107,1:12.737,71,1
2008,Brazilian Grand Prix,18,8,6,3,3.0,3,1:12.083,1:11.950,1:12.825,71,1
2008,Brazilian Grand Prix,18,1,1,4,5.0,4,1:12.213,1:11.856,1:12.830,71,1
2008,Brazilian Grand Prix,18,5,1,5,7.0,5,1:12.366,1:11.768,1:12.917,71,1
2008,Brazilian Grand Prix,18,4,4,6,2.0,6,1:12.214,1:12.090,1:12.967,71,1
2008,Brazilian Grand Prix,18,20,5,7,4.0,7,1:12.390,1:11.845,1:13.082,71,1
2008,Brazilian Grand Prix,18,2,2,8,10.0,8,1:12.371,1:12.026,1:13.297,70,11
2008,Brazilian Grand Prix,18,7,5,9,14.0,9,1:12.498,1:12.075,1:14.105,70,11
2008,Brazilian Grand Prix,18,10,7,10,6.0,10,1:12.223,1:11.909,1:14.230,71,1
2008,Brazilian Grand Prix,18,12,4,11,,11,1:12.348,1:12.137,,0,3
2008,Brazilian Grand Prix,18,17,9,12,9.0,12,1:12.409,1:12.289,,71,1
2008,Brazilian Grand Prix,18,9,2,13,11.0,13,1:12.381,1:12.300,,70,11
2008,Brazilian Grand Prix,18,14,9,14,,14,1:12.690,1:12.717,,0,4
2008,Brazilian Grand Prix,18,22,11,15,15.0,15,1:12.548,1:13.139,,70,11
2008,Brazilian Grand Prix,18,6,3,16,17.0,16,1:12.800,,,69,12
2008,Brazilian Grand Prix,18,18,11,17,13.0,17,1:12.810,,,70,11
2008,Brazilian Grand Prix,18,3,3,18,12.0,18,1:13.002,,,70,11
2008,Brazilian Grand Prix,18,21,10,19,18.0,19,1:13.426,,,69,12
2008,Brazilian Grand Prix,18,16,10,20,16.0,20,1:13.508,,,69,12
2007,Australian Grand Prix,1,8,6,1,1.0,1,1:26.644,1:25.644,1:26.072,58,1
2007,Australian Grand Prix,1,4,1,2,2.0,2,1:26.697,1:25.326,1:26.493,58,1
2007,Australian Grand Prix,1,2,2,3,4.0,3,1:26.895,1:25.358,1:26.556,58,1
2007,Australian Grand Prix,1,1,1,4,3.0,4,1:26.674,1:25.577,1:26.755,58,1
2007,Australian Grand Prix,1,9,2,5,,5,1:26.696,1:25.882,1:27.347,36,6
2007,Australian Grand Prix,1,21,4,6,5.0,6,1:27.270,1:25.944,1:27.634,58,1
2007,Australian Grand Prix,1,17,9,7,13.0,7,1:26.978,1:26.623,1:27.934,57,11
2007,Australian Grand Prix,1,15,7,8,9.0,8,1:27.014,1:26.688,1:28.404,57,11
2007,Australian Grand Prix,1,23,7,9,8.0,9,1:27.328,1:26.739,1:28.692,57,11
2007,Australian Grand Prix,1,11,8,10,12.0,10,1:27.365,1:26.758,1:28.871,57,11
2007,Australian Grand Prix,1,19,8,11,16.0,11,1:26.986,1:26.909,,56,12
2007,Australian Grand Prix,1,3,3,12,7.0,12,1:27.596,1:26.914,,57,11
2007,Australian Grand Prix,1,5,4,13,10.0,13,1:27.529,1:26.964,,57,11
2007,Australian Grand Prix,1,18,11,14,15.0,14,1:27.540,1:27.264,,57,11
2007,Australian Grand Prix,1,25,3,15,,15,1:27.479,1:27.393,,48,4
2007,Australian Grand Prix,1,13,6,16,6.0,22,1:26.712,,,58,1
2007,Australian Grand Prix,1,22,11,17,11.0,16,1:27.679,,,57,11
2007,Australian Grand Prix,1,26,5,18,,17,1:28.305,,,28,29
2007,Australian Grand Prix,1,14,9,19,,18,1:28.579,,,48,4
2007,Australian Grand Prix,1,24,5,20,14.0,19,1:29.267,,,57,11
2007,Australian Grand Prix,1,16,12,21,17.0,20,1:29.339,,,56,12
2007,Australian Grand Prix,1,27,12,22,,21,1:31.932,,,10,3
2007,Malaysian Grand Prix,2,13,6,1,5.0,1,1:35.340,1:34.454,1:35.043,56,1
2007,Malaysian Grand Prix,2,4,1,2,1.0,2,1:34.942,1:34.057,1:35.310,56,1
2007,Malaysian Grand Prix,2,8,6,3,3.0,3,1:35.138,1:34.687,1:35.479,56,1
2007,Malaysian Grand Prix,2,1,1,4,2.0,4,1:35.028,1:34.650,1:36.045,56,1
2007,Malaysian Grand Prix,2,2,2,5,4.0,5,1:35.617,1:35.203,1:36.543,56,1
2007,Malaysian Grand Prix,2,3,3,6,,6,1:35.755,1:35.380,1:36.829,42,9
2007,Malaysian Grand Prix,2,9,2,7,18.0,7,1:35.294,1:34.739,1:36.839,55,11
2007,Malaysian Grand Prix,2,15,7,8,7.0,8,1:35.666,1:35.255,1:36.902,56,1
2007,Malaysian Grand Prix,2,23,7,9,15.0,9,1:35.736,1:35.595,1:37.078,55,11
2007,Malaysian Grand Prix,2,17,9,10,10.0,10,1:35.727,1:35.579,1:37.345,56,1
2007,Malaysian Grand Prix,2,5,4,11,8.0,11,1:36.092,1:35.630,,56,1
2007,Malaysian Grand Prix,2,21,4,12,6.0,12,1:35.879,1:35.706,,56,1
2007,Malaysian Grand Prix,2,14,9,13,,13,1:35.730,1:35.766,,36,23
2007,Malaysian Grand Prix,2,11,8,14,13.0,14,1:36.430,1:35.945,,55,11
2007,Malaysian Grand Prix,2,18,11,15,12.0,15,1:35.913,1:36.088,,55,11
2007,Malaysian Grand Prix,2,24,5,16,17.0,16,1:36.140,1:36.145,,55,11
2007,Malaysian Grand Prix,2,26,5,17,14.0,17,1:36.578,,,55,11
2007,Malaysian Grand Prix,2,19,8,18,16.0,18,1:36.816,,,55,11
2007,Malaysian Grand Prix,2,22,11,19,11.0,22,1:36.827,,,55,11
2007,Malaysian Grand Prix,2,25,3,20,9.0,19,1:37.326,,,56,1
2007,Malaysian Grand Prix,2,27,12,21,,20,1:38.279,,,7,5
2007,Malaysian Grand Prix,2,16,12,22,,21,1:38.415,,,0,4
2007,Bahrain Grand Prix,3,13,6,1,1.0,1,1:32.443,1:31.359,1:32.652,57,1
2007,Bahrain Grand Prix,3,1,1,2,2.0,2,1:32.580,1:31.752,1:32.935,57,1
2007,Bahrain Grand Prix,3,8,6,3,3.0,3,1:33.161,1:31.812,1:33.131,57,1
2007,Bahrain Grand Prix,3,4,1,4,5.0,4,1:33.049,1:32.214,1:33.192,57,1
2007,Bahrain Grand Prix,3,2,2,5,4.0,5,1:33.164,1:32.154,1:33.404,57,1
2007,Bahrain Grand Prix,3,9,2,6,6.0,6,1:33.348,1:32.292,1:33.710,57,1
2007,Bahrain Grand Prix,3,21,4,7,8.0,7,1:33.556,1:32.889,1:34.056,57,1
2007,Bahrain Grand Prix,3,17,9,8,,8,1:33.496,1:32.808,1:34.106,41,6
2007,Bahrain Grand Prix,3,15,7,9,7.0,9,1:33.218,1:32.429,1:34.154,57,1
2007,Bahrain Grand Prix,3,3,3,10,10.0,10,1:33.349,1:32.815,1:34.399,57,1
2007,Bahrain Grand Prix,3,25,3,11,11.0,11,1:33.759,1:32.915,,56,11
2007,Bahrain Grand Prix,3,5,4,12,9.0,12,1:33.467,1:32.935,,57,1
2007,Bahrain Grand Prix,3,19,8,13,16.0,13,1:33.299,1:33.082,,51,5
2007,Bahrain Grand Prix,3,23,7,14,12.0,14,1:33.923,1:33.294,,56,11
2007,Bahrain Grand Prix,3,22,11,15,13.0,15,1:33.776,1:33.624,,56,11
2007,Bahrain Grand Prix,3,18,11,16,,16,1:33.967,1:33.731,,0,4
2007,Bahrain Grand Prix,3,11,8,17,,17,1:33.984,,,34,5
2007,Bahrain Grand Prix,3,24,5,18,,18,1:34.024,,,26,9
2007,Bahrain Grand Prix,3,26,5,19,,19,1:34.333,,,0,4
2007,Bahrain Grand Prix,3,16,12,20,15.0,20,1:35.280,,,53,14
2007,Bahrain Grand Prix,3,14,9,21,,21,1:35.341,,,36,30
2007,Bahrain Grand Prix,3,27,12,22,14.0,22,1:35.533,,,55,12
2007,Spanish Grand Prix,4,13,6,1,1.0,1,1:21.375,1:20.597,1:21.421,65,1
2007,Spanish Grand Prix,4,4,1,2,3.0,2,1:21.609,1:20.797,1:21.451,65,1
2007,Spanish Grand Prix,4,8,6,3,,3,1:21.802,1:20.741,1:21.723,9,22
2007,Spanish Grand Prix,4,1,1,4,2.0,4,1:21.120,1:20.713,1:21.785,65,1
2007,Spanish Grand Prix,4,9,2,5,4.0,5,1:21.941,1:21.381,1:22.253,65,1
2007,Spanish Grand Prix,4,15,7,6,,6,1:22.501,1:21.554,1:22.324,8,32
2007,Spanish Grand Prix,4,2,2,7,,7,1:21.625,1:21.113,1:22.389,46,6
2007,Spanish Grand Prix,4,5,4,8,7.0,8,1:21.790,1:21.623,1:22.568,65,1
2007,Spanish Grand Prix,4,14,9,9,5.0,9,1:22.491,1:21.488,1:22.749,65,1
2007,Spanish Grand Prix,4,21,4,10,9.0,10,1:22.064,1:21.677,1:22.881,64,11
2007,Spanish Grand Prix,4,3,3,11,6.0,11,1:21.943,1:21.968,,65,1
2007,Spanish Grand Prix,4,22,11,12,10.0,12,1:22.502,1:22.097,,64,11
2007,Spanish Grand Prix,4,11,8,13,8.0,13,1:22.090,1:22.115,,64,11
2007,Spanish Grand Prix,4,18,11,14,12.0,14,1:22.503,1:22.120,,64,11
2007,Spanish Grand Prix,4,19,8,15,11.0,15,1:22.295,,,64,11
2007,Spanish Grand Prix,4,24,5,16,,16,1:22.508,,,19,31
2007,Spanish Grand Prix,4,23,7,17,,17,1:22.666,,,44,22
2007,Spanish Grand Prix,4,25,3,18,,18,1:22.769,,,1,4
2007,Spanish Grand Prix,4,17,9,19,,19,1:23.398,,,7,9
2007,Spanish Grand Prix,4,16,12,20,13.0,20,1:23.811,,,63,12
2007,Spanish Grand Prix,4,27,12,21,14.0,21,1:23.990,,,63,12
2007,Spanish Grand Prix,4,26,5,22,,22,,,,9,27
2007,Monaco Grand Prix,6,4,1,1,1.0,1,1:16.059,1:15.431,1:15.726,78,1
2007,Monaco Grand Prix,6,1,1,2,2.0,2,1:15.685,1:15.479,1:15.905,78,1
2007,Monaco Grand Prix,6,13,6,3,3.0,3,1:16.786,1:16.034,1:15.967,78,1
2007,Monaco Grand Prix,6,21,4,4,4.0,4,1:17.596,1:16.054,1:16.285,77,11
2007,Monaco Grand Prix,6,3,3,5,12.0,5,1:16.870,1:16.100,1:16.439,77,11
2007,Monaco Grand Prix,6,17,9,6,,6,1:17.816,1:16.420,1:16.784,17,6
2007,Monaco Grand Prix,6,2,2,7,6.0,7,1:17.385,1:15.733,1:16.832,77,11
2007,Monaco Grand Prix,6,9,2,8,5.0,8,1:17.584,1:15.576,1:16.955,77,11
2007,Monaco Grand Prix,6,22,11,9,10.0,9,1:17.244,1:16.454,1:17.498,77,11
2007,Monaco Grand Prix,6,18,11,10,11.0,10,1:17.297,1:16.457,1:17.939,77,11
2007,Monaco Grand Prix,6,25,3,11,7.0,11,1:17.874,1:16.662,,77,11
2007,Monaco Grand Prix,6,24,5,12,,12,1:16.720,1:16.703,,2,3
2007,Monaco Grand Prix,6,14,9,13,14.0,13,1:17.204,1:16.319,,76,12
2007,Monaco Grand Prix,6,15,7,14,15.0,14,1:17.686,1:16.988,,76,12
2007,Monaco Grand Prix,6,5,4,15,13.0,15,1:17.836,1:17.125,,76,5
2007,Monaco Grand Prix,6,8,6,16,8.0,16,1:16.251,,,77,11
2007,Monaco Grand Prix,6,19,8,17,18.0,17,1:18.250,,,76,12
2007,Monaco Grand Prix,6,26,5,18,9.0,18,1:18.390,,,77,11
2007,Monaco Grand Prix,6,16,12,19,,19,1:18.418,,,53,3
2007,Monaco Grand Prix,6,23,7,20,16.0,20,1:18.539,,,76,12
2007,Monaco Grand Prix,6,11,8,21,17.0,21,1:18.554,,,76,12
2007,Monaco Grand Prix,6,27,12,22,19.0,22,,,,70,30
2007,Canadian Grand Prix,7,1,1,1,1.0,1,1:16.576,1:15.486,1:15.707,70,1
2007,Canadian Grand Prix,7,4,1,2,7.0,2,1:16.562,1:15.522,1:16.163,70,1
2007,Canadian Grand Prix,7,2,2,3,2.0,3,1:17.006,1:15.960,1:16.266,70,1
2007,Canadian Grand Prix,7,8,6,4,5.0,4,1:16.468,1:16.592,1:16.411,70,1
2007,Canadian Grand Prix,7,13,6,5,,5,1:16.756,1:16.138,1:16.570,51,2
2007,Canadian Grand Prix,7,17,9,6,9.0,6,1:17.315,1:16.257,1:16.913,70,1
2007,Canadian Grand Prix,7,3,3,7,10.0,7,1:17.016,1:16.190,1:16.919,70,1
2007,Canadian Grand Prix,7,9,2,8,,8,1:17.267,1:16.368,1:16.993,26,3
2007,Canadian Grand Prix,7,21,4,9,,9,1:16.805,1:16.288,1:17.229,51,2
2007,Canadian Grand Prix,7,15,7,10,,10,1:17.324,1:16.600,1:17.747,58,3
2007,Canadian Grand Prix,7,11,8,11,6.0,11,1:17.490,1:16.743,,70,1
2007,Canadian Grand Prix,7,24,5,12,,12,1:17.541,1:16.760,,54,3
2007,Canadian Grand Prix,7,22,11,13,12.0,13,1:17.011,1:17.116,,70,1
2007,Canadian Grand Prix,7,14,9,14,,14,1:17.436,1:17.304,,36,6
2007,Canadian Grand Prix,7,18,11,15,,15,1:17.522,1:17.541,,0,6
2007,Canadian Grand Prix,7,26,5,16,,16,1:17.433,1:17.571,,8,3
2007,Canadian Grand Prix,7,19,8,17,11.0,17,1:17.542,,,70,1
2007,Canadian Grand Prix,7,23,7,18,8.0,18,1:17.634,,,70,1
2007,Canadian Grand Prix,7,25,3,19,3.0,19,1:18.089,,,70,1
2007,Canadian Grand Prix,7,16,12,20,,20,1:18.536,,,21,3
2007,Canadian Grand Prix,7,27,12,21,,21,1:19.196,,,47,33
2007,Canadian Grand Prix,7,5,4,22,4.0,22,1:17.806,,,70,1
2007,United States Grand Prix,19,1,1,1,1.0,1,1:12.563,1:12.065,1:12.331,73,1
2007,United States Grand Prix,19,4,1,2,2.0,2,1:12.416,1:11.926,1:12.500,73,1
2007,United States Grand Prix,19,13,6,3,3.0,3,1:12.731,1:12.180,1:12.703,73,1
2007,United States Grand Prix,19,8,6,4,4.0,4,1:12.732,1:12.111,1:12.839,73,1
2007,United States Grand Prix,19,2,2,5,,5,1:12.543,1:12.188,1:12.847,56,7
2007,United States Grand Prix,19,5,4,6,5.0,6,1:12.998,1:12.599,1:13.308,73,1
2007,United States Grand Prix,19,20,2,7,8.0,7,1:12.711,1:12.644,1:13.513,73,1
2007,United States Grand Prix,19,15,7,8,6.0,8,1:13.186,1:12.828,1:13.789,73,1
2007,United States Grand Prix,19,17,9,9,7.0,9,1:13.425,1:12.788,1:13.871,73,1
2007,United States Grand Prix,19,21,4,10,9.0,10,1:13.168,1:12.603,1:13.953,72,11
2007,United States Grand Prix,19,14,9,11,,11,1:13.424,1:12.873,,0,4
2007,United States Grand Prix,19,23,7,12,,12,1:12.851,1:12.920,,0,4
2007,United States Grand Prix,19,18,11,13,12.0,13,1:13.306,1:12.998,,72,11
2007,United States Grand Prix,19,3,3,14,16.0,14,1:13.128,1:13.060,,68,5
2007,United States Grand Prix,19,22,11,15,,15,1:13.203,1:13.201,,0,4
2007,United States Grand Prix,19,19,8,16,11.0,16,1:13.164,1:13.259,,72,11
2007,United States Grand Prix,19,25,3,17,10.0,17,1:13.441,,,72,11
2007,United States Grand Prix,19,11,8,18,,18,1:13.477,,,13,20
2007,United States Grand Prix,19,24,5,19,17.0,19,1:13.484,,,68,34
2007,United States Grand Prix,19,26,5,20,13.0,20,1:13.712,,,71,12
2007,United States Grand Prix,19,16,12,21,14.0,21,1:14.122,,,71,12
2007,United States Grand Prix,19,27,12,22,15.0,22,1:14.597,,,70,13
2007,French Grand Prix,8,13,6,1,2.0,1,1:15.303,1:14.822,1:15.034,70,1
2007,French Grand Prix,8,1,1,2,3.0,2,1:14.805,1:14.795,1:15.104,70,1
2007,French Grand Prix,8,8,6,3,1.0,3,1:14.872,1:14.828,1:15.257,70,1
2007,French Grand Prix,8,9,2,4,4.0,4,1:15.778,1:15.066,1:15.493,70,1
2007,French Grand Prix,8,21,4,5,6.0,5,1:16.047,1:15.227,1:15.674,70,1
2007,French Grand Prix,8,5,4,6,15.0,6,1:15.524,1:15.272,1:15.826,69,11
2007,French Grand Prix,8,2,2,7,5.0,7,1:15.783,1:15.149,1:15.900,70,1
2007,French Grand Prix,8,15,7,8,,8,1:16.118,1:15.379,1:15.935,1,4
2007,French Grand Prix,8,3,3,9,9.0,9,1:16.092,1:15.331,1:16.328,70,1
2007,French Grand Prix,8,4,1,10,7.0,10,1:15.322,1:15.084,,70,1
2007,French Grand Prix,8,23,7,11,10.0,11,1:15.760,1:15.534,,69,11
2007,French Grand Prix,8,18,11,12,8.0,12,1:16.113,1:15.584,,70,1
2007,French Grand Prix,8,22,11,13,11.0,13,1:16.140,1:15.761,,69,11
2007,French Grand Prix,8,17,9,14,12.0,14,1:15.746,1:15.806,,69,11
2007,French Grand Prix,8,26,5,15,,15,1:15.980,1:16.049,,55,6
2007,French Grand Prix,8,14,9,16,13.0,16,1:15.915,,,69,11
2007,French Grand Prix,8,24,5,17,,17,1:16.142,,,0,4
2007,French Grand Prix,8,25,3,18,14.0,18,1:16.241,,,69,11
2007,French Grand Prix,8,19,8,19,,19,1:16.366,,,1,4
2007,French Grand Prix,8,27,12,20,,20,1:17.826,,,28,35
2007,French Grand Prix,8,16,12,21,17.0,21,1:17.915,,,68,12
2007,French Grand Prix,8,11,8,22,16.0,22,1:16.244,,,68,12
2007,British Grand Prix,9,1,1,1,3.0,1,1:19.885,1:19.400,1:19.997,59,1
2007,British Grand Prix,9,8,6,2,1.0,2,1:19.753,1:19.252,1:20.099,59,1
2007,British Grand Prix,9,4,1,3,2.0,3,1:19.330,1:19.152,1:20.147,59,1
2007,British Grand Prix,9,13,6,4,5.0,4,1:19.790,1:19.421,1:20.265,59,1
2007,British Grand Prix,9,9,2,5,4.0,5,1:20.294,1:20.054,1:20.401,59,1
2007,British Grand Prix,9,23,7,6,,6,1:20.513,1:19.860,1:20.516,22,36
2007,British Grand Prix,9,5,4,7,7.0,7,1:20.570,1:20.077,1:20.721,58,11
2007,British Grand Prix,9,21,4,8,8.0,8,1:20.842,1:20.042,1:20.775,58,11
2007,British Grand Prix,9,2,2,9,6.0,9,1:20.534,1:20.178,1:20.894,59,1
2007,British Grand Prix,9,15,7,10,,10,1:21.150,1:20.133,1:21.240,43,31
2007,British Grand Prix,9,17,9,11,,11,1:20.583,1:20.235,,8,9
2007,British Grand Prix,9,14,9,12,11.0,12,1:21.154,1:20.329,,58,11
2007,British Grand Prix,9,25,3,13,13.0,13,1:20.830,1:20.350,,58,11
2007,British Grand Prix,9,22,11,14,9.0,14,1:21.169,1:20.364,,58,11
2007,British Grand Prix,9,26,5,15,,15,1:20.834,1:20.515,,29,3
2007,British Grand Prix,9,24,5,16,16.0,16,1:21.160,1:20.823,,53,6
2007,British Grand Prix,9,3,3,17,12.0,17,1:21.219,,,58,11
2007,British Grand Prix,9,18,11,18,10.0,18,1:21.335,,,58,11
2007,British Grand Prix,9,19,8,19,,19,1:21.448,,,35,26
2007,British Grand Prix,9,16,12,20,,20,1:22.019,,,16,5
2007,British Grand Prix,9,11,8,21,14.0,21,1:22.045,,,57,12
2007,British Grand Prix,9,27,12,22,15.0,22,1:22.586,,,57,12
2007,European Grand Prix,20,8,6,1,,1,1:31.522,1:31.237,1:31.450,34,9
2007,European Grand Prix,20,4,1,2,1.0,2,1:31.074,1:30.983,1:31.741,60,1
2007,European Grand Prix,20,13,6,3,2.0,3,1:31.447,1:30.912,1:31.778,60,1
2007,European Grand Prix,20,2,2,4,6.0,4,1:31.889,1:31.652,1:31.840,60,1
2007,European Grand Prix,20,9,2,5,7.0,5,1:31.961,1:31.444,1:32.123,60,1
2007,European Grand Prix,20,17,9,6,3.0,6,1:32.629,1:31.661,1:32.476,60,1
2007,European Grand Prix,20,5,4,7,8.0,7,1:32.594,1:31.783,1:32.478,59,11
2007,European Grand Prix,20,15,7,8,13.0,8,1:32.381,1:31.859,1:32.501,59,11
2007,European Grand Prix,20,23,7,9,,9,1:32.446,1:31.843,1:32.570,18,4
2007,European Grand Prix,20,1,1,10,9.0,10,1:31.587,1:31.185,1:33.833,59,11
2007,European Grand Prix,20,3,3,11,,11,1:32.117,1:31.978,,2,20
2007,European Grand Prix,20,25,3,12,4.0,12,1:32.173,1:31.996,,60,1
2007,European Grand Prix,20,21,4,13,10.0,13,1:32.378,1:32.010,,59,11
2007,European Grand Prix,20,22,11,14,11.0,14,1:32.674,1:32.221,,59,11
2007,European Grand Prix,20,19,8,15,12.0,15,1:32.793,1:32.451,,59,11
2007,European Grand Prix,20,11,8,16,,16,1:32.678,1:32.838,,19,31
2007,European Grand Prix,20,18,11,17,,17,1:32.983,,,2,20
2007,European Grand Prix,20,26,5,18,,18,1:33.038,,,2,20
2007,European Grand Prix,20,24,5,19,,19,1:33.148,,,2,20
2007,European Grand Prix,20,14,9,20,5.0,20,1:33.151,,,60,1
2007,European Grand Prix,20,16,12,21,,21,1:34.500,,,2,20
2007,European Grand Prix,20,28,12,22,,22,1:35.940,,,13,9
2007,Hungarian Grand Prix,11,4,1,1,4.0,6,1:20.425,1:19.661,1:19.674,70,1
2007,Hungarian Grand Prix,11,1,1,2,1.0,1,1:19.570,1:19.301,1:19.781,70,1
2007,Hungarian Grand Prix,11,2,2,3,3.0,2,1:20.751,1:20.322,1:20.259,70,1
2007,Hungarian Grand Prix,11,8,6,4,2.0,3,1:20.435,1:20.107,1:20.410,70,1
2007,Hungarian Grand Prix,11,3,3,5,7.0,4,1:20.547,1:20.188,1:20.632,70,1
2007,Hungarian Grand Prix,11,23,7,6,6.0,5,1:20.449,1:20.455,1:20.714,70,1
2007,Hungarian Grand Prix,11,9,2,7,5.0,7,1:20.366,1:20.703,1:20.876,70,1
2007,Hungarian Grand Prix,11,21,4,8,12.0,13,1:21.645,1:20.590,1:21.079,69,11
2007,Hungarian Grand Prix,11,15,7,9,10.0,8,1:20.481,1:19.951,1:21.206,69,11
2007,Hungarian Grand Prix,11,17,9,10,9.0,9,1:20.794,1:20.439,1:21.256,70,1
2007,Hungarian Grand Prix,11,14,9,11,11.0,10,1:21.291,1:20.718,,69,11
2007,Hungarian Grand Prix,11,5,4,12,8.0,11,1:20.285,1:20.779,,70,1
2007,Hungarian Grand Prix,11,25,3,13,14.0,12,1:21.243,1:20.865,,69,11
2007,Hungarian Grand Prix,11,13,6,14,13.0,14,1:20.408,1:21.021,,69,11
2007,Hungarian Grand Prix,11,19,8,15,,15,1:21.018,1:21.127,,41,3
2007,Hungarian Grand Prix,11,24,5,16,,16,1:21.730,1:21.993,,42,10
2007,Hungarian Grand Prix,11,18,11,17,,17,1:21.737,,,35,37
2007,Hungarian Grand Prix,11,22,11,18,18.0,18,1:21.877,,,68,12
2007,Hungarian Grand Prix,11,11,8,19,15.0,19,1:22.143,,,69,11
2007,Hungarian Grand Prix,11,20,5,20,16.0,20,1:22.177,,,69,11
2007,Hungarian Grand Prix,11,16,12,21,17.0,21,1:22.737,,,68,12
2007,Hungarian Grand Prix,11,29,12,22,,22,1:23.774,,,4,3
2007,Turkish Grand Prix,5,13,6,1,1.0,1,1:27.488,1:27.039,1:27.329,58,1
2007,Turkish Grand Prix,5,1,1,2,5.0,2,1:27.513,1:26.936,1:27.373,58,1
2007,Turkish Grand Prix,5,8,6,3,2.0,3,1:27.294,1:26.902,1:27.546,58,1
2007,Turkish Grand Prix,5,4,1,4,3.0,4,1:27.328,1:26.841,1:27.574,58,1
2007,Turkish Grand Prix,5,9,2,5,8.0,5,1:27.997,1:27.253,1:27.722,58,1
2007,Turkish Grand Prix,5,2,2,6,4.0,6,1:28.099,1:27.253,1:28.037,58,1
2007,Turkish Grand Prix,5,5,4,7,6.0,7,1:28.127,1:27.039,1:28.491,58,1
2007,Turkish Grand Prix,5,3,3,8,7.0,8,1:28.275,1:27.750,1:28.501,58,1
2007,Turkish Grand Prix,5,15,7,9,16.0,9,1:28.318,1:27.801,1:28.740,57,11
2007,Turkish Grand Prix,5,21,4,10,9.0,10,1:28.313,1:27.880,1:29.322,58,1
2007,Turkish Grand Prix,5,19,8,11,14.0,11,1:28.304,1:28.002,,57,11
2007,Turkish Grand Prix,5,17,9,12,,12,1:28.500,1:28.013,,9,9
2007,Turkish Grand Prix,5,14,9,13,10.0,13,1:28.395,1:28.100,,58,1
2007,Turkish Grand Prix,5,25,3,14,11.0,14,1:28.360,1:28.390,,58,1
